_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
3103604,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Euphydryas aurinia f. hibernica Birchall, 1873""]}, ""preservative"": ""Dry - mounted""}",54 36 11 N,06,Europe,02674e28-54cf-4cbe-b119-5a4035b475a7,,,,,54.603,,,,,,,,"Euphydryas aurinia f. hibernica Birchall, 1873",,,,1918,,,NHMUK:ecatalogue:5669687,,aurinia,,BMNH(E),Europe; United Kingdom; Northern Ireland; Tyrone,,,,,,,United Kingdom,-7.0941,Euphydryas,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1106593,007 05 39 W,,,,2016-06-16,,,,,NHMUK,,,,,,Northern Ireland,,,,L W Newman; Newman,Insecta,Specimen,,"Birchall, 1873",Lepidoptera
3155656,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-16"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Melitaea athalia (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 36 30 N,07,Europe,026dc9d4-0c12-4d62-965a-d4304caacddf,,,,,50.6083,,,,,,,,"Melitaea athalia (Rottemberg, 1775)",,,,1932,,,NHMUK:ecatalogue:5656254,,athalia,,BMNH(E),Europe; United Kingdom; England; Dorset; Swanage,,,,,,,United Kingdom,-1.9608,Melitaea,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1089780,001 57 39 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Bell; Bell,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
1748176,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-20"", ""gbifid"": 1265618107, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra bellargus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",51 11 01 N,06,Europe,0272fcee-8da8-4ef7-a51a-4ebec444dca5,,,,,51.1835,,,,,19,,,"Lysandra bellargus (Rottemberg, 1775)",,,,1983,,,NHMUK:ecatalogue:5684240,,bellargus,,BMNH(E),Europe; United Kingdom; England; Wiltshire; Heytesbury,,,,,,,United Kingdom,-2.1066,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1389411,002 06 24 W,,,,2015-08-19,,,,,NHMUK,,,,,,England,,,,B.G.W.; B.G.W.,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
1749802,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2015-07-22"", ""gbifid"": 1265619445, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Anthocharis cardamines hibernica Williams, 1916""]}, ""preservative"": ""Dry - mounted""}",52 08 00 N,,Europe,0268cb51-5d00-4c93-82e1-568b50e39175,,,,,52.1333,,hibernica,,,,,,"Anthocharis cardamines hibernica Williams, 1916",,,,,,,NHMUK:ecatalogue:5736478,,cardamines,,BMNH(E),Europe; Republic of Ireland; Kerry; Ventry,,,,,,,Republic of Ireland,-10.3617,Anthocharis,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1113368,010 21 42 W,,,,2015-08-19,,,,,NHMUK,,,,,,,,,,H.C.H.; H.C.H.,Insecta,Specimen,,"Williams, 1916",Lepidoptera
3074127,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Maniola jurtina iernes Graves, 1930""]}, ""preservative"": ""Dry - mounted""}",51 49 06 N,07 - 08,Europe,026efb1a-663c-4128-9300-cfca64f874db,,,,,51.8184,,iernes,,,28 - 10,,,"Maniola jurtina iernes Graves, 1930",,,,1928,,,NHMUK:ecatalogue:3003047,,jurtina,,BMNH(E),Europe; Republic of Ireland; Kerry; Parknasilla,,,,,,,Republic of Ireland,-9.8719,Maniola,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1077793,009 52 19 W,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,Maj P P. Graves; Graves,Insecta,Specimen,,"Graves, 1930",Lepidoptera
3090213,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Plebejus argus argus""]}, ""preservative"": ""Dry - mounted""}",51 15 39 N,07,Europe,02624572-3dc5-4f63-b055-396a8595a43b,,,,,51.2607,,argus,,,23,,,Plebejus argus argus,,,,1939,,,NHMUK:ecatalogue:5694339,,argus,,BMNH(E),Europe; United Kingdom; England; Hampshire; Tweseldown Hill,,,,,,,United Kingdom,-0.8178,Plebejus,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1359232,000 49 04 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,,Lepidoptera
1766328,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2015-07-14"", ""gbifid"": 1265631677, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris napi britannica ab. subtalba Schima, 1910""]}, ""preservative"": ""Dry - mounted""}",54 39 15 N,,Europe,0260fc9e-7ef7-4b6e-a4cc-d9754e25deda,,,,,54.6542,,britannica,,,,,,"Pieris napi britannica ab. subtalba Schima, 1910",,,,,,,NHMUK:ecatalogue:5626872,,napi,,BMNH(E),Europe; Republic of Ireland; Donegal,,,,,,,Republic of Ireland,-8.1105,Pieris,Pieridae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Pieridae,,BMNH(E)1129192,008 06 38 W,,,,2015-08-13,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"Schima, 1910",Lepidoptera
3099536,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus mariscolore (Kane, 1893)""]}, ""preservative"": ""Dry - mounted""}",54 09 19 N,07,Europe,026dad90-f0dc-4140-b49e-2258beb3540c,,,,,54.1553,,mariscolore,,,04 - 20,,,"Polyommatus icarus mariscolore (Kane, 1893)",,,,1920,,,NHMUK:ecatalogue:5701445,,icarus,,BMNH(E),Europe; Republic of Ireland; Sligo,,,,,,,Republic of Ireland,-8.6065,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1302238,008 36 23 W,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,L A E Sabine; Sabine,Insecta,Specimen,,"(Kane, 1893)",Lepidoptera
3064434,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Celastrina argiolus britanna (Verity, 1919)""]}, ""preservative"": ""Dry - mounted""}",51 53 44 N,04,Europe,026606cb-a6df-4ced-882c-b7f2a0a4a975,,,,,51.8955,,britanna,,,16,,,"Celastrina argiolus britanna (Verity, 1919)",,,,1946,,,NHMUK:ecatalogue:5730302,,argiolus,,BMNH(E),Europe; United Kingdom; England; Buckinghamshire,,,,,,,United Kingdom,-0.888,Celastrina,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1337103,000 53 17 W,,,,2016-06-16,,,,,NHMUK,,,,,North Buckinghamshire,England,,,,,Insecta,Specimen,,"(Verity, 1919)",Lepidoptera
3141205,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polygonia c-album (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 52 35 N,07,Europe,026b8a87-c2e5-491a-a1f0-cae4ef5635e8,,,,,50.8765,,,,,25,,,"Polygonia c-album (Linnaeus, 1758)",,,,1965,,,NHMUK:ecatalogue:2891250,,c-album,,BMNH(E),Europe; United Kingdom; England; Hampshire; New Forest National Park,,,,,,,United Kingdom,-1.6315,Polygonia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1063708,001 37 53 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3104912,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-25"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aphantopus hyperantus (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",57 09 44 N,07,Europe,0272592d-cf7b-4fa7-9fcb-636b23a55eaa,,,,,57.1621,,,,,,,,"Aphantopus hyperantus (Linnaeus, 1758)",,,,1921,,,NHMUK:ecatalogue:2985091,,hyperantus,,BMNH(E),Europe; United Kingdom; Scotland; Aberdeenshire,,,,,,,United Kingdom,-2.7194,Aphantopus,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1046864,002 43 10 W,,,,2016-06-16,,,,,NHMUK,,,,,,Scotland,,,,G E Hartley; Hartley,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1748145,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2014-02-26"", ""gbifid"": 1265618127, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pararge aegeria insula Howarth, 1971""]}, ""preservative"": ""Dry - mounted""}",49 57 47 N,,Europe,0275f66d-d676-4578-8945-6ceb88f22010,,,,,49.9631,,insula,,,,,,"Pararge aegeria insula Howarth, 1971",,,,,,,NHMUK:ecatalogue:3000672,,aegeria,,BMNH(E),Europe; United Kingdom; England,,,,,,,United Kingdom,-6.2838,Pararge,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1093006,006 17 02 W,,,,2015-08-18,,St. Martin's,,,NHMUK,,,,,,England,,,,A S. Wheeler; Wheeler,Insecta,Specimen,,"Howarth, 1971",Lepidoptera
3044918,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Hipparchia semele semele Linnaeus, 1758""]}, ""preservative"": ""Dry - mounted""}",51 27 41 N,,Europe,0263d043-227f-41bc-9019-1d9b9d88f930,,,,,51.4613,,semele,,,,,,"Hipparchia semele semele Linnaeus, 1758",,,,1914,,,NHMUK:ecatalogue:5684954,,semele,,BMNH(E),Europe; United Kingdom; England; Berkshire,,,,,,,United Kingdom,-1.1441,Hipparchia,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1102610,001 08 39 W,,,,2016-06-16,,,,,NHMUK,,,,,East Berkshire,England,,,,,Insecta,Specimen,,"Linnaeus, 1758",Lepidoptera
3126659,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus icarus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",51 04 53 N,07,Europe,025f02da-38de-4bb5-a4e5-ba9813dc8e55,,,,,51.0814,,icarus,,,,,,"Polyommatus icarus icarus (Rottemberg, 1775)",,,,1916,,,NHMUK:ecatalogue:5686986,,icarus,,BMNH(E),Europe; United Kingdom; England; Kent; Folkestone,,,,,,,United Kingdom,1.1695,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1301623,001 10 10 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,G B Oliver; Oliver,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3065727,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-25"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pyronia tithonus britanniae (Verity, 1914)""]}, ""preservative"": ""Dry - mounted""}",50 23 46 N,08,Europe,02736afa-064d-4e84-a6a5-36b75191da41,,,,,50.396,,britanniae,,,15,,,"Pyronia tithonus britanniae (Verity, 1914)",,,,1961,,,NHMUK:ecatalogue:2995256,,tithonus,,BMNH(E),Europe; United Kingdom; England; Cornwall; St. Germans,,,,,,,United Kingdom,-4.31,Pyronia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1091954,004 18 36 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,P L. Walshe; Walshe,Insecta,Specimen,,"(Verity, 1914)",Lepidoptera
3131165,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aglais urticae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",54 41 55 N,07,Europe,0275a685-5385-4bbe-86a9-52a9c7b960ef,,,,,54.6987,,,,,21,,,"Aglais urticae (Linnaeus, 1758)",,,,1953,,,NHMUK:ecatalogue:5713736,,urticae,,BMNH(E),Europe; United Kingdom; England; Cumbria; Hutton Roof,,,,,,,United Kingdom,-2.974,Aglais,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1057147,002 58 26 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Rev J H Vine Hall; Vine Hall,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1777828,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-14"", ""gbifid"": 1265642742, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Hamearis lucina (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 52 35 N,02,Europe,02652bcf-5cbc-48d8-a202-8c9cb7910bc0,,,,,50.8765,,,,,20,,,"Hamearis lucina (Linnaeus, 1758)",,,,1921,,,NHMUK:ecatalogue:5630744,,lucina,,BMNH(E),Europe; United Kingdom; England; Hampshire; New Forest National Park,,,,,,,United Kingdom,-1.6315,Hamearis,Riodinidae,,Insecta; Lepidoptera; Papilionoidea; Riodinidae; Nemeobiinae,,BMNH(E)1124026,001 37 53 W,,,,2015-08-14,,,,,NHMUK,,,,,,England,,,,B W. Neave; Neave,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3113841,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-10"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Melitaea athalia (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",51 17 33 N,06,Europe,0266fb9c-1355-4701-a8e6-db9b372c2dfa,,,,,51.2926,,,,,26,,,"Melitaea athalia (Rottemberg, 1775)",,,,1935,,,NHMUK:ecatalogue:5614665,,athalia,,BMNH(E),Europe; United Kingdom; England; Kent; Blean Wood,,,,,,,United Kingdom,1.0484,Melitaea,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1126159,001 02 54 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3154823,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Plebejus argus argus""]}, ""preservative"": ""Dry - mounted""}",50 36 30 N,06,Europe,025f57db-b497-49e4-b2e9-3b3a70e26509,,,,,50.6083,,argus,,,26,,,Plebejus argus argus,,,,1937,,,NHMUK:ecatalogue:5658616,,argus,,BMNH(E),Europe; United Kingdom; England; Dorset; Swanage,,,,,,,United Kingdom,-1.9608,Plebejus,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1359306,001 57 39 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,G H. Sale; Sale,Insecta,Specimen,,,Lepidoptera
3050837,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Callophrys rubi""]}, ""preservative"": ""Dry - mounted""}",51 16 08 N,07,Europe,0262e1ea-c20e-4852-b90a-6ac39b31c8df,,,,,51.2689,,,,,,,,Callophrys rubi,,,,1934,,,NHMUK:ecatalogue:5657215,,rubi,,BMNH(E),Europe; United Kingdom; England; Surrey,,,,,,,United Kingdom,-0.3718,Callophrys,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1135543,000 22 18 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,,Lepidoptera
3147129,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-15"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",52 02 53 N,08,Europe,0264f160-eac9-4a01-a2ae-23849369b669,,,,,52.0481,,,,,,,,"Lysandra coridon (Poda, 1761)",,,,1923,,,NHMUK:ecatalogue:5640831,,coridon,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Royston,,,,,,,United Kingdom,-0.0241,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1162475,000 01 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,W Rait Smith; Rait Smith,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3162878,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aricia artaxerxes salmacis (Stephens, 1831)""]}, ""preservative"": ""Dry - mounted""}",54 15 08 N,06,Europe,0267bca6-3f40-4425-bc4c-be1489866c9a,,,,,54.2523,,salmacis,,,29,,,"Aricia artaxerxes salmacis (Stephens, 1831)",,,,1934,,,NHMUK:ecatalogue:5703680,,artaxerxes,,BMNH(E),Europe; United Kingdom; England; Cumbria; Witherslack,,,,,,,United Kingdom,-2.8764,Aricia,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1374947,002 52 35 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.C.P.; N.C.P.,Insecta,Specimen,,"(Stephens, 1831)",Lepidoptera
3142056,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Plebejus argus cretaceus Tutt, 1909""]}, ""preservative"": ""Dry - mounted""}",51 21 03 N,,Europe,027a65e2-e034-473a-943a-9e431e697d83,,,,,51.3509,,cretaceus,,,,,,"Plebejus argus cretaceus Tutt, 1909",,,,1922,,,NHMUK:ecatalogue:5695536,,argus,,BMNH(E),Europe; United Kingdom; England; Kent,,,,,,,United Kingdom,0.8194,Plebejus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1367380,000 49 10 E,,,,2016-06-16,,,,,NHMUK,,,,,North Kent,England,,,,W Crocker; Crocker,Insecta,Specimen,,"Tutt, 1909",Lepidoptera
3137546,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-25"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aphantopus hyperantus (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 52 35 N,07,Europe,027a6d28-c0b5-4a7c-b760-1fe23edacb64,,,,,50.8765,,,,,,,,"Aphantopus hyperantus (Linnaeus, 1758)",,,,1920,,,NHMUK:ecatalogue:2990099,,hyperantus,,BMNH(E),Europe; United Kingdom; England; Hampshire; New Forest National Park,,,,,,,United Kingdom,-1.6315,Aphantopus,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1092150,001 37 53 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,G E. Hyde; Hyde,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3048326,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Erebia epiphron mnemon (Haworth, 1812)""]}, ""preservative"": ""Dry - mounted""}",54 31 00 N,06,Europe,026960ed-6a3c-4eda-b11c-b4a24d0b41b0,,,,,54.5167,,mnemon,,,30,,,"Erebia epiphron mnemon (Haworth, 1812)",,,,1902,,,NHMUK:ecatalogue:5683800,,epiphron,,BMNH(E),Europe; United Kingdom; England; Cumbria; Honister Pass,,,,,,,United Kingdom,-3.2167,Erebia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1080188,003 13 00 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,J Malcolm; Malcolm,Insecta,Specimen,,"(Haworth, 1812)",Lepidoptera
3127144,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-14"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 04 53 N,,Europe,026037f2-5761-413c-84c1-9a5160058d55,,,,,51.0814,,,,,,,,"Lysandra coridon (Poda, 1761)",,,,,,,NHMUK:ecatalogue:5626205,,coridon,,BMNH(E),Europe; United Kingdom; England; Kent; Folkestone,,,,,,,United Kingdom,1.1695,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1336780,001 10 10 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Wm G. Pether; Pether,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3077268,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 15 23 N,08,Europe,026f4fd4-bd76-44d4-8587-b242d408ba90,,,,,51.2563,,,,,06,,,"Lysandra coridon (Poda, 1761)",,,,1969,,,NHMUK:ecatalogue:5722950,,coridon,,BMNH(E),Europe; United Kingdom; England; Somerset; Draycott,,,,,,,United Kingdom,-2.7508,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1287428,002 45 03 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,B G. Withers; Withers,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
1749675,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-21"", ""gbifid"": 1265619253, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Hipparchia semele semele Linnaeus, 1758""]}, ""preservative"": ""Dry - mounted""}",50 52 26 N,,Europe,025fa6cf-696b-4db9-8295-c357bf94111e,,,,,50.8739,,semele,,,,,,"Hipparchia semele semele Linnaeus, 1758",,,,,,,NHMUK:ecatalogue:5707067,,semele,,BMNH(E),Europe; United Kingdom; England; East Sussex; Lewes,,,,,,,United Kingdom,0.0088,Hipparchia,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1102186,000 00 32 E,,,,2015-08-18,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"Linnaeus, 1758",Lepidoptera
3098922,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pararge aegeria tircis (Godart, 1821)""]}, ""preservative"": ""Dry - mounted""}",52 19 56 N,,Europe,0270fa0f-ec20-4403-91ad-d06da53c2769,,,,,52.3322,,tircis,,,,,,"Pararge aegeria tircis (Godart, 1821)",,,,1925,,,NHMUK:ecatalogue:3022102,,aegeria,,BMNH(E),Europe; United Kingdom; England; Northamptonshire,,,,,,,United Kingdom,-0.8207,Pararge,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1092529,000 49 15 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,C W Sperring; Sperring,Insecta,Specimen,,"(Godart, 1821)",Lepidoptera
3106356,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""type"": [""Paratype""], ""name"": [""Pieris napi britannica ab. rotunda Easton, 1948""]}, ""preservative"": ""Dry - mounted""}",54 39 15 N,08,Europe,02716080-3232-4ffe-bd15-9e556ac21b9e,,,,,54.6542,,britannica,,,18,,,"Pieris napi britannica ab. rotunda Easton, 1948",,,,1947,,,NHMUK:ecatalogue:5688508,,napi,,BMNH(E),Europe; Republic of Ireland; Donegal,,,,,,,Republic of Ireland,-8.1105,Pieris,Pieridae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Pieridae; Pierinae,,BMNH(E)500825,008 06 38 W,,,,2016-06-16,,,,,NHMUK,,,,,,,,,Paratype,N T Easton; Easton,Insecta,Specimen,,"Easton, 1948",Lepidoptera
3074215,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Erebia aethiops caledonia Verity, 1911""]}, ""preservative"": ""Dry - mounted""}",56 24 08 N,08,Europe,0269c652-3a6b-40bc-a630-6dbbc113e17f,,,,,56.4023,,caledonia,,,11,,,"Erebia aethiops caledonia Verity, 1911",,,,1976,,,NHMUK:ecatalogue:3004125,,aethiops,,BMNH(E),Europe; United Kingdom; Scotland; Argyll; Dalmally,,,,,,,United Kingdom,-4.9722,Erebia,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1071561,004 58 20 W,,,,2016-06-16,,,,,NHMUK,,,,,,Scotland,,,,R W Watson; Watson,Insecta,Specimen,,"Verity, 1911",Lepidoptera
